"id","userId","sessionId","userQuestion","aiResponse","context","responseTime","rating","timestamp","createdAt"
"cmifyj86s0jjo2o7g1kle118v","cmifyiso7004z2o7gis8r182k","SESSION-0000036","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2654,2,"2025-11-18T18:04:48.617Z","2025-11-26T12:04:48.820Z"
"cmifyj86t0jjq2o7gq2hflgf4","cmifyiso800502o7g346902k4","SESSION-0000037","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1632,2,"2025-10-28T11:04:48.617Z","2025-11-26T12:04:48.821Z"
"cmifyj86u0jjs2o7ggacerw0h","cmifyiso900512o7g5q0otgqe","SESSION-0000037","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1307,3,"2025-10-28T15:04:48.617Z","2025-11-26T12:04:48.823Z"
"cmifyj86w0jju2o7grsbrwjqy","cmifyisoa00522o7garu7kb6i","SESSION-0000037","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1755,4,"2025-11-24T20:04:48.617Z","2025-11-26T12:04:48.824Z"
"cmifyj86x0jjw2o7gm55xw14n","cmifyisob00532o7gni4xcw9m","SESSION-0000037","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2141,,"2025-10-30T19:04:48.617Z","2025-11-26T12:04:48.825Z"
"cmifyj86y0jjy2o7goe5dh1np","cmifyisod00542o7gzzcw23ip","SESSION-0000037","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2859,,"2025-11-22T16:04:48.617Z","2025-11-26T12:04:48.826Z"
"cmifyj86z0jk02o7gpdsijyti","cmifyisoe00552o7g4jxn2ny3","SESSION-0000038","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2958,4,"2025-11-05T05:04:48.617Z","2025-11-26T12:04:48.827Z"
"cmifyj8710jk22o7glzw7rtj9","cmifyisof00562o7gtt78qjoe","SESSION-0000038","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2222,2,"2025-10-31T12:04:48.617Z","2025-11-26T12:04:48.829Z"
"cmifyj8720jk42o7g9nne14pe","cmifyisog00572o7go8nxf748","SESSION-0000038","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2521,3,"2025-11-09T13:04:48.617Z","2025-11-26T12:04:48.830Z"
"cmifyj8730jk62o7gpiqvjqyq","cmifyisoi00582o7g832cbpxj","SESSION-0000038","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2461,1,"2025-10-27T13:04:48.617Z","2025-11-26T12:04:48.831Z"
"cmifyj8740jk82o7gzlp5rk6p","cmifyisoj00592o7g4mpc1qoo","SESSION-0000038","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1800,5,"2025-11-15T08:04:48.617Z","2025-11-26T12:04:48.833Z"
"cmifyj8750jka2o7gkxqn2ymf","cmifyisol005a2o7gz0d40jpe","SESSION-0000039","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2992,,"2025-11-21T19:04:48.617Z","2025-11-26T12:04:48.834Z"
"cmifyj8760jkc2o7g73y8cvt8","cmifyisom005b2o7g0p6lni87","SESSION-0000039","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",976,3,"2025-11-19T06:04:48.617Z","2025-11-26T12:04:48.835Z"
"cmifyj8780jke2o7gmh4coejh","cmifyison005c2o7gxwh6vupe","SESSION-0000039","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1097,2,"2025-11-21T07:04:48.617Z","2025-11-26T12:04:48.836Z"
"cmifyj8790jkg2o7gadtmkc30","cmifyisoo005d2o7g3b1j7enf","SESSION-0000039","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",592,2,"2025-10-30T18:04:48.617Z","2025-11-26T12:04:48.837Z"
"cmifyj87a0jki2o7ge1kzjvmb","cmifyisop005e2o7gkr2tt4h2","SESSION-0000039","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1842,1,"2025-11-03T20:04:48.617Z","2025-11-26T12:04:48.839Z"
"cmifyj87b0jkk2o7gu8x0p72e","cmifyisoq005f2o7gbqg00tfu","SESSION-0000040","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1663,,"2025-10-27T13:04:48.617Z","2025-11-26T12:04:48.840Z"
"cmifyj87d0jkm2o7ghi5pls66","cmifyisos005g2o7gt0u26ija","SESSION-0000040","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2940,4,"2025-11-15T04:04:48.617Z","2025-11-26T12:04:48.841Z"
"cmifyj87e0jko2o7g0jqruvns","cmifyisot005h2o7gvmdxozo8","SESSION-0000040","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1318,3,"2025-11-02T17:04:48.617Z","2025-11-26T12:04:48.842Z"
"cmifyj87f0jkq2o7gx5o6crcy","cmifyisou005i2o7gl43rh2ca","SESSION-0000040","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",554,4,"2025-11-25T09:04:48.617Z","2025-11-26T12:04:48.843Z"
"cmifyj87g0jks2o7g32uw73zl","cmifyisov005j2o7g6s39s5ia","SESSION-0000040","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2373,,"2025-11-10T09:04:48.617Z","2025-11-26T12:04:48.844Z"
"cmifyj87h0jku2o7gslz2yq1h","cmifyisox005k2o7gqsuq3t3u","SESSION-0000041","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1685,4,"2025-10-30T01:04:48.617Z","2025-11-26T12:04:48.845Z"
"cmifyj87i0jkw2o7gwo271qjg","cmifyisoz005l2o7gwtsmb8zn","SESSION-0000041","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1173,5,"2025-11-23T02:04:48.617Z","2025-11-26T12:04:48.846Z"
"cmifyj87j0jky2o7gnuls6w0g","cmifyisp0005m2o7gt4fjmnyd","SESSION-0000041","What is the best strategy for rainy weather?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1143,,"2025-11-18T20:04:48.618Z","2025-11-26T12:04:48.847Z"
"cmifyj87k0jl02o7g79sfq7dn","cmifyisp2005n2o7gmn6da99p","SESSION-0000041","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2071,2,"2025-11-16T04:04:48.618Z","2025-11-26T12:04:48.848Z"
"cmifyj87l0jl22o7gc4dpxwfy","cmifyisp3005o2o7gtxzzoi9j","SESSION-0000041","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2384,,"2025-11-22T20:04:48.618Z","2025-11-26T12:04:48.849Z"
"cmifyj87m0jl42o7g1yh9besd","cmifyisp4005p2o7gvf33m90c","SESSION-0000042","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",550,5,"2025-11-24T00:04:48.618Z","2025-11-26T12:04:48.851Z"
"cmifyj87n0jl62o7gzq6el28o","cmifyisp5005q2o7gp5pgx6r0","SESSION-0000042","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1165,3,"2025-10-29T16:04:48.618Z","2025-11-26T12:04:48.852Z"
"cmifyj87o0jl82o7g16h0th50","cmifyisp6005r2o7gts0oel10","SESSION-0000042","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2904,1,"2025-11-07T22:04:48.618Z","2025-11-26T12:04:48.853Z"
"cmifyj87q0jla2o7gym5m04dq","cmifyisp8005s2o7gkc33yuop","SESSION-0000042","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2193,5,"2025-11-16T12:04:48.618Z","2025-11-26T12:04:48.854Z"
"cmifyj87r0jlc2o7gsvy40nn2","cmifyisp9005t2o7g3b67gte2","SESSION-0000042","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2201,1,"2025-11-12T08:04:48.618Z","2025-11-26T12:04:48.855Z"
"cmifyj87s0jle2o7gr6w3433r","cmifyispa005u2o7g3lga9pmb","SESSION-0000043","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2779,,"2025-11-16T06:04:48.618Z","2025-11-26T12:04:48.856Z"
"cmifyj87t0jlg2o7gw2pm3b4m","cmifyispb005v2o7gqejdtp4c","SESSION-0000043","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2988,,"2025-11-01T22:04:48.618Z","2025-11-26T12:04:48.857Z"
"cmifyj87u0jli2o7gcxr9runb","cmifyispc005w2o7gt1215l06","SESSION-0000043","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2915,5,"2025-11-13T21:04:48.618Z","2025-11-26T12:04:48.858Z"
"cmifyj87v0jlk2o7gcmk7hhin","cmifyispe005x2o7gqw6o2rfe","SESSION-0000043","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""PAGI"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1754,4,"2025-11-09T12:04:48.618Z","2025-11-26T12:04:48.859Z"
"cmifyj87w0jlm2o7gr59w7hb7","cmifyispf005y2o7gpcrgni2l","SESSION-0000043","How to reduce delay probability?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1177,1,"2025-10-30T23:04:48.618Z","2025-11-26T12:04:48.860Z"
"cmifyj87x0jlo2o7gm4xu9f8m","cmifyisph005z2o7gbl0efauy","SESSION-0000044","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""RAINY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2007,,"2025-11-20T03:04:48.618Z","2025-11-26T12:04:48.861Z"
"cmifyj87y0jlq2o7gon7ungtt","cmifyispi00602o7g2bs1z22x","SESSION-0000044","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""MALAM"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2720,4,"2025-11-10T09:04:48.618Z","2025-11-26T12:04:48.862Z"
"cmifyj87z0jls2o7gpgockdzb","cmifyispj00612o7gtddo4qml","SESSION-0000044","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""MALAM"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",810,4,"2025-11-11T02:04:48.618Z","2025-11-26T12:04:48.864Z"
"cmifyj8800jlu2o7gktl9fad8","cmifyispk00622o7gfdcbn60q","SESSION-0000044","How can I optimize fuel consumption?","Based on the current operational data and historical patterns, I recommend optimizing truck allocation to improve efficiency.","{""shift"":""SIANG"",""weather"":""SUNNY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1443,4,"2025-11-21T05:04:48.618Z","2025-11-26T12:04:48.865Z"
"cmifyj8810jlw2o7gk3n7ko91","cmifyispm00632o7g2504pg53","SESSION-0000044","Show me truck maintenance schedule","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",2534,,"2025-10-30T02:04:48.618Z","2025-11-26T12:04:48.866Z"
"cmifyj8820jly2o7gl7yq0737","cmifyispn00642o7g5rxt9aqo","SESSION-0000045","What shift has the highest production?","Based on the current operational data and historical patterns, I recommend adjusting shift schedules to improve efficiency.","{""shift"":""SIANG"",""weather"":""CLOUDY"",""topStrategies"":[""Strategy A"",""Strategy B"",""Strategy C""]}",1456,1,"2025-11-13T15:04:48.618Z","2025-11-26T12:04:48.867Z"
